bill_id, 1, numTerms, avgRank, lowestRank, percentCIC, bill_status
hr3059,1,10,3.0,1,0.0,REFERRED
hr1826,1,5,5.58333333333,1,0.0142857142857,REFERRED
hr2903,1,5,5.8,2,0.02,REFERRED
hr2902,1,14,1.66666666667,1,0.000754716981132,REFERRED
hr2901,1,10,8.0,4,0.00192307692308,REFERRED
hr2900,1,4,4.44444444444,1,0.96,REFERRED
hr2907,1,7,3.75,1,0.00820512820513,REFERRED
hr2906,1,3,9.33333333333,2,0.04,REFERRED
hr2905,1,10,3.0,1,0.016,REFERRED
hr2904,1,10,3.0,1,0.0142857142857,REFERRED
hr2909,1,6,4.83333333333,1,0.00642857142857,REFERRED
hr2908,1,6,5.33333333333,1,0.0,REFERRED
s1162,1,1,6.4,1,0.0,REFERRED
s1163,1,8,4.57142857143,1,0.08,REFERRED
s1160,1,1,5.27777777778,1,0.0,REFERRED
s1161,1,3,5.41176470588,1,0.24,REFERRED
s1166,1,5,3.55555555556,1,0.016,REFERRED
s1167,1,5,4.6875,1,0.24,REFERRED
s1164,1,2,4.13043478261,1,0.0,REFERRED
s1165,1,2,5.0,1,0.12,REFERRED
s1168,1,10,3.5,1,0.0,REFERRED
s1169,1,9,30,20,0.0,REPORTED
hr256,1,3,6.66666666667,1,0.96,REFERRED
hr257,1,3,10.6666666667,6,0.24,REFERRED
hr254,1,3,6.66666666667,1,0.0,ENACTED:SIGNED
hr255,1,3,6.66666666667,1,0.0,ENACTED:SIGNED
hr252,1,3,6.66666666667,1,0.0,REFERRED
hr253,1,3,6.66666666667,1,0.0,PASS_OVER:HOUSE
hr250,1,3,6.66666666667,1,0.106666666667,REFERRED
hr251,1,3,6.66666666667,1,0.0,ENACTED:SIGNED
hr258,1,2,9.77777777778,1,0.000625,ENACTED:SIGNED
hr259,1,2,10.375,5,0.0,REFERRED
s1388,1,6,5.0,1,0.0,REFERRED
s1389,1,4,5.07692307692,1,0.0,REFERRED
s1386,1,10,4.875,1,0.213333333333,REPORTED
s1387,1,6,3.6,1,0.112,REFERRED
s1384,1,4,5.07692307692,1,0.0,REFERRED
s1385,1,1,5.41176470588,1,0.32,REFERRED
s1382,1,8,4.57142857143,1,0.0266666666667,REFERRED
s1383,1,1,5.27777777778,1,0.06,REFERRED
s1380,1,8,4.46153846154,1,0.0,REFERRED
s1381,1,1,5.27777777778,1,0.08,REFERRED
hr2675,1,1,14.8333333333,6,0.00216216216216,REFERRED
hr2674,1,4,8.0,4,0.96,REFERRED
hr2677,1,3,6.11111111111,1,0.00923076923077,REFERRED
hr2676,1,9,6.25,4,0.112,REFERRED
hr2671,1,6,4.4,1,0.0177777777778,REFERRED
hr2670,1,1,8.16666666667,1,0.00275862068966,REFERRED
hr2673,1,1,18.6666666667,10,0.00218181818182,REPORTED
hr2672,1,1,18.6666666667,10,0.08,PASS_OVER:HOUSE
hr2679,1,2,13.25,8,0.002,REFERRED
hr641,1,6,4.66666666667,1,0.0333333333333,REFERRED
hr640,1,4,11.3333333333,3,0.0,REFERRED
hr643,1,6,5.85714285714,2,0.96,REFERRED
hr642,1,6,5.85714285714,2,0.96,REFERRED
hr645,1,4,7.625,1,0.000952380952381,REFERRED
hr644,1,2,12.3333333333,6,0.0145454545455,REFERRED
hr646,1,4,7.625,1,0.96,REFERRED
hr649,1,3,5.14285714286,1,0.00428571428571,REFERRED
hr648,1,3,5.14285714286,1,0.002,REFERRED
s1838,1,6,4.90476190476,1,0.06,REFERRED
s1839,1,1,5.88888888889,1,0.04,REFERRED
s1834,1,8,4.46153846154,1,0.0,REFERRED
s1835,1,2,5.53846153846,1,0.0,REFERRED
s1836,1,7,3.55555555556,1,0.0,REFERRED
s1837,1,1,8.875,7,0.0213333333333,REFERRED
s1830,1,10,4.875,1,0.0,REFERRED
s1831,1,2,5.53846153846,1,0.0,REFERRED
s1832,1,21,6.625,1,0.0,REFERRED
s1833,1,8,4.46153846154,1,0.0,REFERRED
s57,1,9,3.21052631579,1,0.0,REFERRED
s56,1,9,3.21052631579,1,0.0,REFERRED
s55,1,9,3.21052631579,1,0.0222222222222,REFERRED
s54,1,7,2.5625,1,0.04,REPORTED
s53,1,9,3.21052631579,1,0.48,REFERRED
s52,1,9,3.21052631579,1,0.96,REFERRED
s51,1,9,3.21052631579,1,0.0333333333333,REPORTED
s50,1,9,3.21052631579,1,0.48,REFERRED
s59,1,9,3.21052631579,1,0.0,REPORTED
s58,1,9,3.21052631579,1,0.0,REFERRED
hr1371,1,7,7.0,2,0.213333333333,REFERRED
hr1370,1,21,6.625,1,0.06,REFERRED
hr1373,1,20,1.0,1,0.00965517241379,REFERRED
hr1372,1,6,5.2,1,0.106666666667,REFERRED
hr1375,1,1,15.0,4,0.96,REFERRED
hr1374,1,5,6.5,2,0.0,REFERRED
hr1377,1,5,8.66666666667,4,0.0,REPORTED
hr1376,1,2,4.0,1,0.0,ENACTED:SIGNED
hr1379,1,2,5.57142857143,2,0.00285714285714,REFERRED
hr1378,1,1,9.66666666667,3,0.00205128205128,REPORTED
s1212,1,6,4.22222222222,1,0.0075,REFERRED
s1213,1,1,5.41176470588,1,0.0,REFERRED
s1215,1,7,2.5625,1,0.0290909090909,REFERRED
hr20,1,4,10.6666666667,2,0.00125,REFERRED
hr21,1,12,2.75,1,0.0,REFERRED
hr22,1,5,5.5,1,0.0266666666667,REFERRED
hr23,1,4,4.44444444444,1,0.0019512195122,REFERRED
hr25,1,2,9.33333333333,1,0.000526315789474,REFERRED
hr26,1,11,3.5,1,0.24,REFERRED
hr27,1,11,3.5,1,0.08,REFERRED
hr28,1,11,3.5,1,0.96,REFERRED
hr29,1,11,3.5,1,0.0,REFERRED
s1217,1,2,4.0,1,0.0666666666667,REPORTED
s1565,1,2,5.0,1,0.106666666667,REFERRED
hr1595,1,4,8.0,1,0.00046511627907,REFERRED
hr1594,1,3,12.0,9,0.0075,REFERRED
hr1597,1,3,5.14285714286,1,0.0,REFERRED
hr1596,1,14,6.9,1,0.0,REFERRED
hr1591,1,6,6.5,1,0.02,REFERRED
hr1590,1,4,8.0,1,0.0133333333333,REFERRED
hr1593,1,4,6.16666666667,1,0.0005,REFERRED
hr1592,1,11,3.28571428571,1,0.00285714285714,REFERRED
hr1599,1,6,5.57142857143,1,0.01,REFERRED
hr1598,1,2,9.66666666667,3,0.00078431372549,REFERRED
hr3339,1,11,3.25,1,0.0,REFERRED
hr3338,1,2,17.75,12,0.0,REFERRED
hr3999,1,11,2.14285714286,1,0.48,REFERRED
hr3997,1,5,4.0,1,0.00307692307692,REFERRED
hr3996,1,2,9.66666666667,3,0.00941176470588,REFERRED
hr3995,1,4,8.66666666667,2,0.0,REFERRED
hr3994,1,6,4.375,1,0.18,REFERRED
hr3993,1,1,10.8333333333,4,0.106666666667,REFERRED
hr3992,1,8,4.5,1,0.00233576642336,REFERRED
hr3991,1,4,9.0,5,0.000888888888889,REFERRED
hr3334,1,6,5.8,1,0.00444444444444,REFERRED
hr2068,1,3,7.8,1,0.0112,REFERRED
hr2069,1,2,8.0,1,0.0,REFERRED
hr2060,1,6,1.0,1,0.04,REFERRED
hr2061,1,7,4.25,1,0.0290909090909,PASS_OVER:HOUSE
hr2062,1,2,15.25,10,0.008,REPORTED
hr2063,1,4,11.3333333333,3,0.96,REFERRED
hr2064,1,5,7.66666666667,1,0.00142857142857,REFERRED
hr2065,1,2,12.5,7,0.0,REFERRED
hr2066,1,2,9.22222222222,1,0.00820512820513,REFERRED
hr2067,1,1,13.6,2,0.48,REPORTED
hr3197,1,4,8.0,2,0.16,REFERRED
hr3196,1,4,8.0,2,0.12,REFERRED
hr3195,1,7,30,20,0.0,REFERRED
hr3194,1,2,10.0,2,0.96,REFERRED
hr3193,1,2,10.0,2,0.96,PASS_OVER:HOUSE
hr3192,1,2,10.0,2,0.96,REFERRED
hr3191,1,4,7.625,1,0.0,REFERRED
hr3190,1,9,3.0,1,0.192,ENACTED:SIGNED
hr3325,1,7,7.33333333333,3,0.06,REFERRED
hr3199,1,2,9.33333333333,4,0.0109090909091,REFERRED
hr3198,1,5,8.66666666667,4,0.0,REFERRED
hr1767,1,12,1.0,1,0.00459016393443,REFERRED
s1445,1,2,4.13043478261,1,0.0145454545455,REFERRED
s1444,1,12,2.0,1,0.48,REFERRED
s1446,1,5,5.0625,1,0.08,REFERRED
s1441,1,2,5.72727272727,1,0.18,REFERRED
s1440,1,3,5.41176470588,1,0.96,REFERRED
s1443,1,6,4.22222222222,1,0.0,REFERRED
s1442,1,4,3.4,1,0.0114285714286,REFERRED
s1449,1,5,5.0625,1,0.96,REFERRED
s1448,1,4,3.4,1,0.213333333333,REPORTED
hr2244,1,2,9.66666666667,3,0.0,REFERRED
hr2245,1,2,6.0,1,0.0,REFERRED
hr2246,1,3,10.3333333333,3,0.0,REFERRED
hr2247,1,3,7.8,1,0.00307692307692,REFERRED
hr2240,1,10,8.0,4,0.0075,REFERRED
hr2241,1,6,6.25,2,0.00210526315789,REFERRED
hr2242,1,13,3.75,1,0.96,REFERRED
hr2243,1,1,11.5,4,0.96,REFERRED
hr2248,1,21,6.625,1,0.00727272727273,REFERRED
hr2249,1,12,2.75,1,0.00266666666667,REFERRED
s2149,1,6,3.6,1,0.0,REPORTED
s2148,1,6,3.6,1,0.0,REPORTED
s2140,1,3,7.66666666667,5,0.0533333333333,REPORTED
s2143,1,1,5.29411764706,1,0.213333333333,REFERRED
s2142,1,10,4.875,1,0.112,REPORTED
s2145,1,5,2.64285714286,1,0.0,REFERRED
s2144,1,2,3.46153846154,1,0.0,REFERRED
s2147,1,1,4.58333333333,1,0.0,PASS_OVER:SENATE
hr3286,1,1,13.0,5,0.0103703703704,REPORTED
hr788,1,12,2.5,1,0.0,REFERRED
hr789,1,13,2.66666666667,1,0.04,REFERRED
hr784,1,9,6.75,3,0.0133333333333,REFERRED
hr785,1,21,6.625,1,0.0,REFERRED
hr786,1,21,6.625,1,0.00857142857143,REFERRED
hr787,1,6,5.75,1,0.06,REFERRED
hr780,1,7,4.25,1,0.0155555555556,REFERRED
hr781,1,12,1.75,1,0.04,REFERRED
hr782,1,4,8.0,2,0.0,REFERRED
hr783,1,9,6.75,3,0.0,REFERRED
hr1748,1,7,4.5,1,0.0,REFERRED
hr1749,1,9,6.75,3,0.00242424242424,REFERRED
hr878,1,12,4.0,1,0.0,REFERRED
hr879,1,7,3.75,1,0.00888888888889,REFERRED
hr872,1,22,1.66666666667,1,0.0266666666667,REFERRED
hr873,1,22,1.66666666667,1,0.0210526315789,REFERRED
hr1290,1,2,15.75,9,0.000888888888889,REFERRED
hr1743,1,8,3.66666666667,1,0.0,REFERRED
hr876,1,8,4.5,1,0.0,ENACTED:SIGNED
hr1745,1,7,30,20,0.06,REFERRED
hr1294,1,2,10.3333333333,5,0.09,REFERRED
hr875,1,18,2.0,1,0.008,REPORTED
hr4710,1,1,5.85714285714,2,0.0,REFERRED
hr4711,1,5,7.16666666667,1,0.0,REFERRED
hr4712,1,2,9.375,1,0.0266666666667,REFERRED
hr4713,1,2,8.0,2,0.0,REFERRED
hr4714,1,20,1.0,1,0.00342857142857,REFERRED
hr4715,1,2,6.0,1,0.48,REFERRED
hr4716,1,2,13.25,8,0.0231578947368,REFERRED
hr4717,1,7,3.0,1,0.00615384615385,REFERRED
hr1124,1,12,1.0,1,0.00285714285714,REFERRED
hr1125,1,3,5.375,1,0.0,REFERRED
hr1126,1,6,4.375,1,0.0571428571429,REPORTED
hr1127,1,4,8.66666666667,2,0.0266666666667,REFERRED
hr1120,1,3,4.33333333333,1,0.0246153846154,PASS_OVER:HOUSE
hr1121,1,25,1.5,1,0.32,REFERRED
hr1122,1,6,4.55555555556,1,0.0,REFERRED
hr1123,1,11,1.75,1,0.0727272727273,PASS_OVER:HOUSE
hr1128,1,2,8.33333333333,3,0.04,REFERRED
hr1129,1,15,2.85714285714,1,0.00540540540541,REFERRED
hr2320,1,12,2.5,1,0.0,REFERRED
hr2851,1,25,1.5,1,0.00280701754386,REFERRED
hr2326,1,11,3.85714285714,1,0.0,REFERRED
hr2325,1,9,1.5,1,0.48,REFERRED
hr2324,1,7,4.5,1,0.00235294117647,REFERRED
s474,1,1,4.58333333333,1,0.24,REFERRED
s475,1,10,3.86666666667,1,0.0342857142857,REFERRED
s476,1,12,3.73333333333,1,0.0,ENACTED:SIGNED
s477,1,5,2.64285714286,1,0.0,REFERRED
s470,1,2,5.0,1,0.00484848484848,REFERRED
s471,1,10,3.5,1,0.015,REFERRED
s472,1,5,4.6875,1,0.96,REFERRED
s473,1,5,4.6875,1,0.96,REFERRED
s478,1,9,2.86666666667,1,0.12,REFERRED
s479,1,9,2.86666666667,1,0.08,REFERRED
hr3294,1,21,1.875,1,0.96,REFERRED
hr3295,1,4,10.4,6,0.96,REFERRED
hr3296,1,1,11.5,3,0.0,REFERRED
hr3297,1,1,9.4,4,0.0,REFERRED
hr3290,1,11,3.25,1,0.0,REFERRED
hr3291,1,2,9.71428571429,3,0.0,REFERRED
hr3292,1,6,6.16666666667,1,0.0129032258065,REFERRED
hr3293,1,11,1.66666666667,1,0.0,REFERRED
hr3298,1,2,18.6666666667,11,0.0,REFERRED
hr3299,1,2,18.6666666667,11,0.0138461538462,REFERRED
hr4574,1,2,6.75,1,0.00875,REFERRED
hr4575,1,1,10.2222222222,4,0.0,REFERRED
hr4576,1,12,2.66666666667,1,0.04,REFERRED
hr4577,1,2,15.75,9,0.0027027027027,REFERRED
hr4570,1,6,4.25,1,0.48,REPORTED
hr4571,1,2,12.0,4,0.0977777777778,REPORTED
hr4573,1,17,1.5,1,0.0152380952381,PASS_OVER:HOUSE
hr4578,1,13,1.0,1,0.000987654320988,REFERRED
hr4579,1,4,6.0,1,0.048,REFERRED
hr3070,1,3,9.33333333333,2,0.0,REFERRED
hr3071,1,6,5.66666666667,2,0.96,REFERRED
hr3072,1,1,14.6666666667,8,0.0,REFERRED
hr3073,1,3,4.33333333333,1,0.0,REFERRED
hr3074,1,2,11.4285714286,4,0.0266666666667,REFERRED
hr3075,1,11,5.25,1,0.0,REFERRED
hr3076,1,1,11.4444444444,2,0.00777777777778,REFERRED
hr3077,1,6,4.4,1,0.00676923076923,REFERRED
hr3078,1,9,1.5,1,0.0,REFERRED
hr3079,1,12,4.0,1,0.0,REFERRED
s1148,1,3,7.66666666667,5,0.106666666667,REFERRED
s1149,1,9,3.0,1,0.0171428571429,REFERRED
s1638,1,2,3.8,1,0.0,REFERRED
s1639,1,21,6.625,1,0.96,REFERRED
s1140,1,4,5.07692307692,1,0.0,REFERRED
s1141,1,12,3.73333333333,1,0.045,REFERRED
s1634,1,2,4.13043478261,1,0.08,REFERRED
s1635,1,2,5.0,1,0.0444444444444,REFERRED
s1632,1,9,3.22222222222,1,0.02,REFERRED
s1633,1,4,3.4,1,0.0222222222222,REFERRED
s1630,1,2,2.5,1,0.075,REFERRED
s1631,1,5,2.64285714286,1,0.96,REPORTED
hr757,1,7,7.0,2,0.0266666666667,REFERRED
hr2540,1,1,8.16666666667,1,0.000952380952381,REFERRED
hr1841,1,4,9.5,4,0.96,REFERRED
hr755,1,5,5.58333333333,1,0.000338028169014,REFERRED
hr754,1,21,1.875,1,0.0,REFERRED
hr278,1,4,7.625,1,0.00615384615385,REFERRED
hr279,1,6,5.33333333333,1,0.00421052631579,REFERRED
hr274,1,2,6.75,1,0.00139534883721,REFERRED
hr275,1,4,8.66666666667,2,0.06,REFERRED
hr276,1,4,8.0,4,0.00173913043478,REFERRED
hr270,1,13,3.5,1,0.00516129032258,REFERRED
hr271,1,3,11.0,6,0.09,PASS_OVER:HOUSE
hr272,1,11,4.33333333333,1,0.00487804878049,ENACTED:SIGNED
hr273,1,1,11.4444444444,2,0.00734693877551,PASS_OVER:HOUSE
hr2547,1,7,6.0,1,0.0584615384615,REFERRED
hr751,1,1,13.6,2,0.00857142857143,REFERRED
hr2456,1,6,4.375,1,0.00216216216216,REFERRED
hr2659,1,2,6.5,1,0.96,REFERRED
hr2658,1,3,6.44444444444,1,0.04,REFERRED
hr2657,1,3,6.66666666667,1,0.0,REPORTED
hr2656,1,3,6.66666666667,1,0.0207407407407,REFERRED
hr2655,1,14,6.2,1,0.12,PASS_OVER:HOUSE
hr2654,1,1,9.5,5,0.00461538461538,REFERRED
hr2653,1,4,8.8,2,0.008,REFERRED
hr2652,1,4,7.5,4,0.00606060606061,REFERRED
hr2651,1,3,7.25,2,0.0711111111111,REFERRED
hr2650,1,4,10.75,4,0.0,ENACTED:SIGNED
s2444,1,1,5.88888888889,1,0.192,REFERRED
s2445,1,9,3.21052631579,1,0.213333333333,REFERRED
s2446,1,1,5.23529411765,1,0.96,REFERRED
s2447,1,8,4.41666666667,1,0.96,REFERRED
s2441,1,6,3.6,1,0.0571428571429,REFERRED
s2443,1,9,3.78571428571,1,0.0,REFERRED
s2448,1,1,4.58333333333,1,0.0,REFERRED
s917,1,12,3.73333333333,1,0.00510638297872,REFERRED
s916,1,1,6.5,1,0.01,REFERRED
s915,1,12,2.0,1,0.0533333333333,REFERRED
s914,1,9,3.64285714286,1,0.0,REFERRED
s913,1,1,5.29411764706,1,0.0133333333333,REFERRED
s912,1,7,2.35714285714,1,0.106666666667,REFERRED
s911,1,1,3.84615384615,1,0.0,REFERRED
s910,1,3,5.06666666667,1,0.0,REFERRED
s918,1,1,5.41176470588,1,0.0,REFERRED
hr668,1,1,15.5714285714,8,0.0571428571429,PASS_OVER:HOUSE
hr667,1,4,9.66666666667,7,0.0444444444444,ENACTED:SIGNED
hr666,1,21,6.625,1,0.00588235294118,REFERRED
hr665,1,11,2.14285714286,1,0.015,REFERRED
hr664,1,2,7.16666666667,1,0.00078431372549,REFERRED
hr663,1,3,10.3333333333,3,0.0,REFERRED
hr662,1,3,7.33333333333,2,0.00148148148148,REFERRED
hr661,1,9,6.75,3,0.0,REFERRED
hr660,1,9,6.75,3,0.0,REFERRED
s1858,1,1,5.88888888889,1,0.96,REFERRED
s1859,1,7,9.0,9,0.0,REPORTED
s1852,1,1,3.84615384615,1,0.0,REFERRED
s1853,1,6,5.23529411765,1,0.12,REFERRED
s1850,1,5,4.8,1,0.0,REFERRED
s1851,1,7,2.35714285714,1,0.0,REFERRED
s1856,1,2,4.13043478261,1,0.106666666667,REFERRED
s1857,1,10,4.875,1,0.96,REPORTED
s1854,1,6,4.125,1,0.24,REFERRED
s1855,1,12,3.73333333333,1,0.48,REFERRED
s79,1,6,5.0,1,0.0,REFERRED
s78,1,6,5.0,1,0.0,REFERRED
s71,1,6,5.0,1,0.0,REFERRED
s70,1,6,5.0,1,0.0,REFERRED
s73,1,6,5.0,1,0.0,REFERRED
s72,1,6,5.0,1,0.0,REFERRED
s75,1,6,5.0,1,0.0,REFERRED
s74,1,6,5.0,1,0.0,REFERRED
s77,1,1,4.69230769231,1,0.106666666667,REFERRED
s76,1,6,5.0,1,0.0,REFERRED
hr1359,1,10,5.0,2,0.24,REFERRED
hr1358,1,11,5.7,1,0.026,REFERRED
hr1353,1,2,9.375,1,0.0,REFERRED
hr1352,1,6,5.57142857143,1,0.96,REFERRED
hr3507,1,1,9.66666666667,3,0.08,REFERRED
hr1350,1,6,5.57142857143,1,0.0133333333333,REFERRED
hr1357,1,2,15.25,10,0.0,REFERRED
hr1356,1,3,7.55555555556,1,0.0,REFERRED
hr1355,1,2,6.28571428571,4,0.00461538461538,REFERRED
hr1354,1,2,9.77777777778,1,0.000240963855422,REFERRED
hr3500,1,12,2.57142857143,1,0.0075,REFERRED
s649,1,7,9.0,9,0.0,REPORTED
s648,1,2,4.31578947368,1,0.0,REFERRED
s647,1,9,3.0,1,0.015,REFERRED
s646,1,2,3.8,1,0.12,REFERRED
s645,1,7,2.5625,1,0.18,REFERRED
s644,1,2,5.0,1,0.04,REFERRED
s643,1,1,3.84615384615,1,0.112,REFERRED
s642,1,3,3.85714285714,1,0.045,REFERRED
s641,1,12,2.0,1,0.0109090909091,REFERRED
s640,1,4,7.11111111111,4,0.24,REFERRED
hr4389,1,6,5.85714285714,2,0.0,REFERRED
hr4388,1,2,7.125,2,0.0225,REFERRED
hr4382,1,1,12.375,6,0.0153846153846,REFERRED
hr4381,1,2,9.33333333333,4,0.0,REFERRED
hr4380,1,2,9.33333333333,4,0.0,REFERRED
hr4386,1,4,8.75,3,0.0581818181818,ENACTED:SIGNED
hr4385,1,6,5.85714285714,2,0.00645161290323,REFERRED
hr4384,1,11,3.0,1,0.056,REFERRED
s1287,1,5,4.8,1,0.18,REFERRED
s1286,1,5,5.0625,1,0.106666666667,REFERRED
s1285,1,8,7.84615384615,5,0.0,REFERRED
s1284,1,10,3.86666666667,1,0.96,REPORTED
s1283,1,1,5.29411764706,1,0.96,REPORTED
s1282,1,1,8.875,7,0.008,REFERRED
s1281,1,1,5.27777777778,1,0.96,REFERRED
s1280,1,5,4.8,1,0.0444444444444,REFERRED
s1289,1,9,3.64285714286,1,0.24,REFERRED
s1288,1,9,2.86666666667,1,0.106666666667,REFERRED
s1462,1,5,6.5625,1,0.0375,REFERRED
s1461,1,9,3.0,1,0.0,REFERRED
s1460,1,1,5.27777777778,1,0.02,REFERRED
s1467,1,1,5.27777777778,1,0.0168421052632,REFERRED
s1466,1,7,4.85714285714,1,0.0,REFERRED
s1465,1,6,5.0,1,0.112,REFERRED
s1464,1,1,5.29411764706,1,0.0,REFERRED
s1469,1,1,3.84615384615,1,0.0,REFERRED
s1468,1,9,3.78571428571,1,0.015,REPORTED
hr2002,1,6,7.25,4,0.00242424242424,REFERRED
hr2003,1,6,7.25,4,0.00470588235294,REFERRED
hr2000,1,2,5.57142857143,2,0.000909090909091,REFERRED
hr2001,1,22,1.66666666667,1,0.00112676056338,REFERRED
hr2006,1,3,5.5,1,0.0,REFERRED
hr2007,1,4,9.5,4,0.0,REFERRED
hr2004,1,8,4.5,1,0.08,REFERRED
hr2005,1,9,3.4,1,0.00210526315789,REFERRED
hr2008,1,4,9.5,4,0.0,REFERRED
hr2009,1,5,6.0,3,0.000547945205479,PASS_OVER:HOUSE
hr3715,1,4,8.75,3,0.106666666667,REFERRED
hr3714,1,1,8.16666666667,1,0.0285714285714,REFERRED
hr3717,1,6,5.75,1,0.00424778761062,REFERRED
hr3716,1,2,11.5,4,0.24,ENACTED:SIGNED
hr3711,1,9,3.4,1,0.00857142857143,REFERRED
hr3710,1,3,10.6666666667,6,0.00727272727273,REFERRED
hr3713,1,1,9.25,4,0.48,REFERRED
hr3712,1,12,2.66666666667,1,0.000792079207921,REFERRED
hr3719,1,11,3.0,1,0.24,REFERRED
hr3718,1,9,6.25,4,0.06,REFERRED
s565,1,10,3.52631578947,1,0.0,REFERRED
s2167,1,4,5.07692307692,1,0.0,REFERRED
s2166,1,2,5.53846153846,1,0.0266666666667,REFERRED
s2165,1,6,4.22222222222,1,0.24,REFERRED
s2164,1,4,2.66666666667,1,0.0444444444444,REFERRED
s2163,1,6,4.22222222222,1,0.12,REFERRED
s2162,1,4,2.66666666667,1,0.0266666666667,REFERRED
s2161,1,8,4.46153846154,1,0.00645161290323,REFERRED
s2160,1,1,5.6,1,0.192,REFERRED
s2169,1,4,5.07692307692,1,0.06,REFERRED
s2168,1,1,6.78571428571,1,0.0266666666667,REFERRED
hr4314,1,2,12.875,6,0.0,REFERRED
hr4641,1,5,4.0,1,0.0,REFERRED
hr4310,1,9,2.83333333333,1,0.0533333333333,REFERRED
hr4311,1,13,2.33333333333,1,0.0,REFERRED
hr4644,1,5,5.16666666667,1,0.00733333333333,REFERRED
hr4645,1,10,3.75,1,0.04,REFERRED
hr2604,1,11,4.33333333333,2,0.0,REFERRED
hr1722,1,2,12.5,7,0.06,REFERRED
hr1723,1,8,4.71428571429,1,0.0,REFERRED
hr1720,1,4,9.5,4,0.12,REFERRED
hr1721,1,10,4.6,1,0.0571428571429,REFERRED
hr1726,1,3,9.16666666667,3,0.000529801324503,ENACTED:SIGNED
hr1727,1,4,7.0,1,0.0309090909091,REFERRED
hr1724,1,3,5.57142857143,1,0.0117647058824,REFERRED
hr1725,1,1,8.16666666667,1,0.000421052631579,REFERRED
hr858,1,5,8.75,3,0.00123076923077,REFERRED
hr859,1,4,4.71428571429,1,0.48,REFERRED
hr1728,1,22,1.66666666667,1,0.00126984126984,REFERRED
hr1729,1,2,9.71428571429,1,0.00528301886792,REFERRED
s452,1,1,4.69230769231,1,0.0145454545455,REFERRED
s453,1,1,4.58333333333,1,0.04,REFERRED
s450,1,9,4.05555555556,1,0.08,REFERRED
s451,1,9,4.05555555556,1,0.96,REFERRED
s456,1,4,2.66666666667,1,0.02,REFERRED
s457,1,10,4.875,1,0.0171428571429,REFERRED
s454,1,6,3.6,1,0.24,REFERRED
s455,1,2,5.0,1,0.112,REFERRED
s458,1,11,3.0,1,0.18,REFERRED
s459,1,8,4.72222222222,1,0.24,ENACTED:SIGNED
hr4772,1,1,9.71428571429,5,0.0346666666667,REFERRED
hr4773,1,2,7.8,1,0.048,REFERRED
hr4770,1,1,11.0,1,0.0,REFERRED
hr4776,1,2,6.33333333333,2,0.0,REFERRED
hr4777,1,6,5.85714285714,2,0.06,REFERRED
hr4774,1,2,9.33333333333,4,0.0,REFERRED
hr4775,1,1,15.5714285714,8,0.04,REFERRED
hr4778,1,9,3.25,1,0.0266666666667,REFERRED
hr4779,1,2,9.22222222222,1,0.96,REFERRED
hr3278,1,12,2.57142857143,1,0.045,REFERRED
hr3279,1,17,1.5,1,0.00114285714286,REFERRED
hr3276,1,3,12.3333333333,5,0.0,REFERRED
hr3277,1,11,3.25,1,0.0,REFERRED
hr3274,1,2,6.75,1,0.00307692307692,REFERRED
hr3275,1,6,7.5,3,0.00727272727273,REFERRED
hr3272,1,12,2.57142857143,1,0.0,REFERRED
hr3273,1,9,3.0,1,0.32,PASS_OVER:HOUSE
hr3270,1,2,6.33333333333,2,0.0,REFERRED
hr3271,1,4,4.77777777778,1,0.0,REFERRED
hr1955,1,9,5.0,1,0.0,REFERRED
hr4598,1,1,10.0,3,0.0,REFERRED
hr1486,1,19,11.2857142857,1,0.0,REFERRED
hr4596,1,4,7.625,1,0.24,REFERRED
hr4597,1,7,3.5,1,0.0266666666667,REFERRED
hr4594,1,10,8.0,4,0.00444444444444,REFERRED
hr4595,1,4,8.66666666667,2,0.24,REFERRED
hr4592,1,6,6.66666666667,4,0.00727272727273,REFERRED
hr1485,1,10,4.6,1,0.00210526315789,REFERRED
hr4590,1,2,10.3333333333,5,0.0,REFERRED
hr4591,1,5,10.0,9,0.0,REFERRED
hr3018,1,9,7.66666666667,3,0.48,REFERRED
hr1484,1,2,10.6666666667,2,0.0,REFERRED
hr3012,1,8,6.375,1,0.192,REFERRED
hr1483,1,12,1.0,1,0.12,REFERRED
hr3010,1,8,6.375,1,0.96,REFERRED
hr3011,1,8,6.375,1,0.96,REFERRED
hr3016,1,4,7.625,1,0.96,REFERRED
hr3017,1,1,10.2222222222,4,0.06,REFERRED
hr3014,1,4,7.625,1,0.96,REFERRED
hr1482,1,2,8.0,2,0.0,REFERRED
hr1481,1,7,13.0,1,0.068,REFERRED
hr1480,1,3,10.6666666667,6,0.0,REFERRED
s1614,1,2,4.31578947368,1,0.02,ENACTED:SIGNED
s1615,1,1,5.44444444444,1,0.0,REFERRED
s1616,1,1,4.0,1,0.0,REFERRED
s1617,1,1,5.23529411765,1,0.00454545454545,REFERRED
s1610,1,10,4.875,1,0.00965517241379,REFERRED
s1612,1,7,3.17647058824,1,0.96,REFERRED
s1613,1,7,4.85714285714,1,0.32,REFERRED
s1619,1,4,5.88888888889,1,0.0,REFERRED
hr218,1,11,6.6,3,0.0,REFERRED
hr219,1,2,9.22222222222,1,0.06,PASS_OVER:HOUSE
hr212,1,13,3.25,1,0.0,REFERRED
hr213,1,13,3.25,1,0.0,REFERRED
