bill_id,intercept_term,num_cosponsors,introduced_month,num_voting_rounds,num_passed_rounds,amount,bipartisan score,% of cosponsors in the committee it is referred to,historical rate for success,historical rate for getting out committee,Vote-mean,Vote-stdev,Vote-hist-10%,Vote-hist-25%,Vote-hist-50%,Vote-hist-75%,Vote-hist-90%,status
hr2245,1,1,6,0,0,48056.625,1,0.0171428571,0.0058252427,0.0262135922,0.5512132969,2.1258774785,-1.4690532333,-0.738338702,0.1010835256,0.6800835738,3.5876608692,REFERRED
hr2246,1,3,6,0,0,40423.375,0.3333333333,0.01,0.015704154,0.0871327254,0.8650981913,2.450640697,-1.727864508,-0.6579139739,0.5717995827,1.19451556,4.7572379195,REFERRED
hr2247,1,39,6,0,0,19208.4285714286,0.9230769231,0.24,0.0337142857,0.1388571429,0.4370926407,1.3662663027,-0.772448518,-0.3902507492,0.1198277165,0.7602152506,2.3201792048,REFERRED
hr2248,1,22,6,0,0,114795.294117647,0,0.0051282051,0.0337142857,0.1388571429,0.7136220615,2.3323940949,-1.6746065762,-0.6535516474,0.3134642989,1.0044233667,4.3066969528,REFERRED
hr2249,1,15,6,0,0,27834.6153846154,0.1333333333,0,0.0078328982,0.0223118918,0.8030816951,1.9497666859,-1.4136768784,-0.4352382574,0.6057288787,1.3596444064,3.6767075308,REFERRED
hr225,1,11,1,1,1,38883.0454545455,0.2727272727,0.12,0.015704154,0.0871327254,0.9534202696,1.7667874987,-0.615068879,-0.0531790229,0.5175203845,1.1647288092,3.5636895357,PASS_OVER:HOUSE
hr2250,1,18,6,0,0,37229.3076923077,0.4444444444,0.06,0.015704154,0.0871327254,0.8444363059,2.1389946734,-1.3826226121,-0.38451688,0.4853095101,1.1149196508,4.2261795564,REFERRED
hr2251,1,8,6,2,2,3855233,0.375,0.18,0.1050583658,0.2010376135,0.7924945239,1.6104492564,-0.7835273784,-0.1845052879,0.541854899,1.1607319371,2.8511893023,ENACTED:SIGNED
hr2252,1,15,6,0,0,0.3333333333,0.3333333333,0.24,0.1325301205,0.2771084337,0.9735766296,1.7660813597,-0.5484734366,-0.0447039473,0.5334008219,1.245597907,3.5026615181,REFERRED
hr2253,1,1,6,0,0,89934.4666666667,1,0.000952381,0.0602134146,0.2538109756,0.7182836534,2.1124395804,-1.4003585282,-0.4448773218,0.2929919275,0.8537642558,4.0902437229,REFERRED
hr2254,1,2,6,0,0,229990,0.5,0.045,0.0594059406,0.2945544554,0.7132045671,2.1495630646,-1.7369047348,-0.5034892715,0.4533246032,1.1993196382,4.0526813249,REFERRED
hr2255,1,5,6,0,0,46417.5,0.2,0.0092307692,0.0594059406,0.2945544554,0.6537930562,2.2617929063,-1.3772405252,-0.5591737668,0.1041218954,0.7500157889,3.9538265425,REFERRED
hr2256,1,5,6,0,0,61156.2222222222,0,0.96,0.0100250627,0.0601503759,0.6709683202,2.1860444991,-1.716149722,-0.7147449298,0.4167618261,1.0033908953,3.6802852379,REFERRED
hr2257,1,1,6,0,0,36001.25,0,0.1066666667,0.3079268293,0.5030487805,0.7883954959,1.8697803726,-1.1982488703,-0.3763149024,0.597605175,1.2189707873,3.4488678638,REFERRED
hr2258,1,6,6,0,0,131801.2,0.6666666667,0,0.3079268293,0.5030487805,0.7244751368,2.2171090911,-1.56238721,-0.4876296276,0.3192798906,1.0641446024,3.9802961396,REFERRED
hr2259,1,2,6,1,1,96549.9230769231,0.5,0,0.0391304348,0.2826086957,0.7011996579,2.0857540348,-1.4987487658,-0.5326994507,0.4928191576,1.0006356199,3.4129228378,PASS_OVER:HOUSE
hr226,1,11,1,0,0,24493.9090909091,0,0.0022222222,0.0396039604,0.1683168317,0.8693209781,2.2771955683,-1.4088262733,-0.4353752259,0.4476062934,1.2620499284,4.240821897,REFERRED
hr2260,1,2,6,0,0,86200.0833333333,0.5,0.96,0.0396039604,0.1683168317,0.8582030709,2.5190864153,-1.8398380219,-0.6445744909,0.4964889874,1.2452883319,4.7505605505,REFERRED
hr2261,1,7,6,0,0,24378,1,0.96,0.0396039604,0.1683168317,0.8758452189,1.8605406898,-1.1343733201,-0.283094488,0.5207835227,1.274825217,3.880738863,REFERRED
hr2262,1,2,6,0,0,18906.53125,0.5,0,0.0396039604,0.1683168317,0.6828237832,2.0083913435,-1.5405326547,-0.5702752251,0.4663680359,0.9714940114,3.9677017323,REFERRED
hr2263,1,7,6,0,0,31414.8571428571,1,0,0.0100250627,0.0601503759,0.6725437066,1.7177673424,-1.2766824155,-0.2718500284,0.4580807767,1.0451320607,3.2191818391,REFERRED
hr2264,1,4,6,0,0,50946.1363636364,1,0.0133333333,0.0483870968,0.2741935484,0.5092182607,2.0387557161,-1.3355661157,-0.7254214592,0.0045205883,0.7307693321,3.673151227,REFERRED
hr2265,1,14,6,0,0,119855.153846154,1,0.0133333333,0.0310559006,0.115942029,0.6463044968,1.3922851346,-0.5882378635,-0.1743081673,0.297591756,0.8213329458,2.6656524866,REFERRED
hr2266,1,1,6,0,0,21363.6363636364,0,0,0.0437566702,0.1419423693,1.1946060571,2.6501613431,-1.684741362,-0.3968795603,0.7793079775,1.6236456042,5.1655610154,REFERRED
hr2267,1,4,6,0,0,48696.3571428572,0.25,0.96,0.015704154,0.0871327254,0.7344935159,1.9721717919,-1.1735800088,-0.4700659288,0.2942080965,1.0107064184,3.8278659962,REFERRED
hr2268,1,4,6,0,0,74146.3333333333,0,0,0.0078328982,0.0223118918,0.8398356214,2.5210705425,-1.8705913908,-0.5805225346,0.4037907757,1.220139245,4.713822042,REFERRED
hr2269,1,1,6,0,0,8080.9,0,0.08,0.0437566702,0.1419423693,0.9040017603,2.4024180236,-1.6575610485,-0.6975624115,0.5318680353,1.5107948232,4.1766734242,REFERRED
hr227,1,18,1,0,0,25900.7692307692,0,0,0.0310559006,0.115942029,0.6225067873,1.9301588354,-1.8114286842,-0.5845720744,0.6122305146,1.196528721,3.453691658,REFERRED
hr2270,1,2,6,0,0,157083,1,0.96,0.0437566702,0.1419423693,0.8627522941,2.1935171035,-1.2003744721,-0.5242028069,0.4130301387,1.1470853102,4.1003378666,REFERRED
hr2271,1,1,6,0,0,72780.4545454545,0,0,0.1325301205,0.2771084337,0.7438698985,1.9726632101,-1.1913440382,-0.5299729004,0.3374955048,1.0398299395,4.0538743653,REFERRED
hr2272,1,2,6,0,0,22383.8125,0.5,0,0.0564516129,0.1801075269,0.5737949962,1.9092654464,-1.3412037499,-0.5518931486,0.2392267987,0.8664720822,3.067633685,REFERRED
hr2273,1,37,6,0,0,57462.875,0.5675675676,0.96,0.1050583658,0.2010376135,0.8378724982,1.525986336,-0.515021391,-0.019802167,0.4789827957,0.9739709079,3.1214866336,REFERRED
hr2274,1,10,6,1,1,77767.25,0.8,0.48,0.1050583658,0.2010376135,0.6384801864,1.6607948194,-1.2085128794,-0.3550269625,0.4433884808,0.9927114734,3.1860560507,PASS_OVER:HOUSE
hr2275,1,1,6,0,0,43351.6666666667,0,0,0.0483870968,0.2741935484,0.6232946312,2.1351937427,-1.7898041007,-0.5617277742,0.4427406969,0.9768529987,3.3550196641,REFERRED
hr2276,1,2,6,0,0,127618.714285714,0,0.1371428571,0.3079268293,0.5030487805,0.8465513311,2.4561656705,-1.8262911819,-0.6383423899,0.5421841197,1.2291071161,4.709939884,REFERRED
hr2277,1,9,6,0,0,48168.5,1,0.0533333333,0.0007309942,0.0168128655,0.7893129588,2.0832989357,-1.4360105052,-0.4772820256,0.3955988909,1.3537521593,3.6087559354,REFERRED
hr2278,1,40,6,0,0,96100.25,1,0.96,0.137254902,0.5490196078,0.4094973471,1.1227466988,-0.8846135481,-0.4480895175,0.3217037032,0.9255648867,1.7587581867,REPORTED
hr2279,1,1,6,1,1,39378.75,1,0.0581818182,0.3079268293,0.5030487805,0.5398959866,1.9909565747,-1.3812640781,-0.6624865586,0.1088801264,0.7007480816,3.954606012,PASS_OVER:HOUSE
hr228,1,3,1,0,0,51357.1111111111,1,0.1066666667,0.3079268293,0.5030487805,0.9173942363,2.4343305315,-1.2360051998,-0.4945707521,0.2511853101,1.0014000602,4.674713757,REFERRED
hr2280,1,1,6,0,0,57772,1,0.045,0.0100250627,0.0601503759,0.6235068993,2.120506555,-1.5857500059,-0.5025866046,0.2294389778,0.9058847343,3.8765431104,REFERRED
hr2281,1,2,6,0,0,64686.9090909091,0.5,0,0.3079268293,0.5030487805,0.9669206148,2.4411079078,-1.7801396987,-0.5914910044,0.8157852674,1.5169244645,4.8230720823,REFERRED
hr2282,1,3,6,0,0,17736.9565217391,0.3333333333,0.0142857143,0.0594059406,0.2945544554,0.9523196536,2.0683032518,-1.0813945381,-0.3347793226,0.6079854351,1.2251785758,4.0540574813,REFERRED
hr2284,1,1,6,0,0,111823.8,1,0,0,0,0.5528961969,1.8473717897,-1.2004055226,-0.5907132076,0.1392991188,0.6418880979,3.5396455965,REFERRED
hr2285,1,5,6,0,0,94687.7777777778,0,0.0171428571,0.0337142857,0.1388571429,0.7460349924,2.6045334968,-2.3279297518,-0.7694293279,0.581371054,1.2836994239,4.4471185172,REFERRED
hr2286,1,9,6,0,0,28856,0,0.24,0.0437566702,0.1419423693,0.6364537467,1.8601433611,-1.5257823191,-0.4136951774,0.4878267899,1.0347264876,3.3384303181,REFERRED
hr2287,1,3,6,0,0,72943.8,0.3333333333,0.02,0.0078328982,0.0223118918,1.0799901196,2.3410207176,-1.3644023,-0.2718854176,0.7720182348,1.4120206654,4.4093811095,REFERRED
hr2288,1,72,6,0,0,69096.5714285714,0.0833333333,0.0072727273,0.015704154,0.0871327254,0.7355862793,1.5673331702,-1.0930170893,-0.2991280911,0.6974375368,1.1668798675,2.9837109582,REFERRED
hr2289,1,26,6,2,2,26886.5294117647,0.8846153846,0.06,0.0337142857,0.1388571429,0.5620899128,0.98433219,-0.52994447,-0.0955088802,0.4799799125,0.9818522571,1.9430729119,ENACTED:SIGNED
hr229,1,9,1,0,0,8857.1428571429,0,0.0019512195,0.0058252427,0.0262135922,0.8019090028,2.3468641446,-1.7682640084,-0.5512552793,0.4285110612,1.2358828934,4.3712722187,REFERRED
hr2290,1,17,6,0,0,29929.4210526316,0,0.0008247423,0.1325301205,0.2771084337,0.7578370606,2.0865328261,-1.6100968137,-0.5475208245,0.5481799936,1.2641120454,3.7383472529,REFERRED
hr2291,1,42,6,2,2,16699,0.1666666667,0,0.0769230769,0.2564102564,0.8417505775,1.8442480324,-1.0824042622,-0.2153157194,0.5632822386,1.1764506488,3.1977173716,ENACTED:SIGNED
hr2292,1,1,6,0,0,114795.294117647,0,0.0088888889,0.0310559006,0.115942029,0.9014522173,2.3289240403,-1.7817358246,-0.3888617384,0.6335201026,1.3260626454,4.2643074883,REFERRED
hr2293,1,3,6,0,0,40904.8823529412,0.3333333333,0.02,0.0078328982,0.0223118918,0.8559129193,2.2563981658,-1.4249371319,-0.442151054,0.4499272197,1.0725904771,3.9580476203,REFERRED
hr2294,1,1,6,0,0,49193.8181818182,0,0.0034782609,0.0058252427,0.0262135922,0.4016057063,1.6344972529,-1.1560816566,-0.6390892308,-0.0221613066,0.78925362,2.6548422857,REFERRED
hr2295,1,2,6,0,0,103885.75,0,0.96,0.0078328982,0.0223118918,0.9780815596,2.4665749721,-1.3265164113,-0.5391019324,0.4705309851,1.1209741856,4.6745916612,REFERRED
hr2296,1,17,6,0,0,48767.9285714286,0.2941176471,0.0014285714,0.0337142857,0.1388571429,0.7716204399,1.9963083025,-1.2231510531,-0.4001553487,0.4212765434,0.9500955884,3.7869009509,REFERRED
hr2297,1,1,6,0,0,5394.1333333333,0,0.0977777778,0.0437566702,0.1683168317,0.7678133544,1.9001649828,-1.1524157973,-0.4683651515,0.4336920014,1.0120655411,3.7566271766,REFERRED
hr2298,1,7,6,0,0,28621.0833333333,0,0.0017391304,0.0310559006,0.115942029,0.8699395582,2.4482484729,-1.6577280645,-0.6219329977,0.4823242463,1.1499099212,4.3298344606,REFERRED
hr2299,1,4,6,0,0,20057.7619047619,0.5,0.0014814815,0.1050583658,0.2010376135,0.7472892602,2.0486036305,-1.3556887172,-0.509601887,0.4585667437,1.1290193041,3.4831549822,REFERRED
hr23,1,41,1,0,0,6370.8,1,0.008,0.0337142857,0.1388571429,0.3495324859,0.7632130532,-0.5647408186,-0.2102834745,0.3406329955,0.8349541387,1.2805496766,REFERRED
hr230,1,3,1,0,0,8857.1428571429,0.3333333333,0.0006382979,0.1050583658,0.2010376135,0.7018895748,2.2834273496,-1.7314973626,-0.6031620293,0.3730519056,1.0535986849,4.5124521158,REFERRED
hr2300,1,60,6,0,0,61796.3529411765,0.9833333333,0.0977777778,0.0318021201,0.115942029,0.3514664512,0.8866591367,-0.7715947615,-0.4083529582,0.4540289033,0.9009532078,1.4371444582,REFERRED
hr2301,1,3,6,0,0,76816.6190476191,0.6666666667,0.0175,0.0058252427,0.0262135922,0.7119457439,2.3301464271,-1.9356549269,-0.6393238239,0.481243187,1.253024371,4.0109706278,REFERRED
hr2302,1,41,6,0,0,76816.6190476191,0.3414634146,0.016,0.0337142857,0.1388571429,0.7365653578,1.3254221483,-0.6659235975,-0.0842175743,0.5502811244,1.0514957314,2.6098507957,REFERRED
hr2303,1,1,6,0,0,123811.538461538,0,0.04,0.0602134146,0.2538109756,0.6235518283,2.0396145653,-1.2184784436,-0.5864494315,0.0875637405,0.9501255171,3.7524481811,REFERRED
hr2304,1,1,6,0,0,34668.7333333333,0,0,0.0701107011,0.3099630996,0.745562692,2.3015634962,-1.4489164557,-0.5398094602,0.3108962561,1.0257354793,3.9057055028,REFERRED
hr2305,1,67,6,0,0,115409.066666667,0.5671641791,0.0266666667,0.0100250627,0.0601503759,0.5853256276,1.0156825068,-0.335728812,0.0083408557,0.362176735,0.7704048154,2.0358579294,REFERRED
hr2306,1,1,6,0,0,26880.5714285714,0,0,0.0100250627,0.0601503759,0.6864978664,1.9030465851,-1.3312673136,-0.3678857588,0.3456540892,0.9392798496,3.4610684836,REFERRED
hr2307,1,4,6,0,0,128501.333333333,0.5,0.06,0.0007309942,0.0168128655,1.0753279613,2.1698185349,-1.1058678386,-0.2541949401,0.7107803835,1.4333177761,4.5738957017,REFERRED
hr2308,1,9,6,0,0,38883.0454545455,0,0.08,0.3079268293,0.5030487805,0.8860366803,2.0379552123,-1.2200617185,-0.34046911,0.5617793085,1.2105374824,3.8152840027,REFERRED
hr2309,1,222,6,0,0,24554,0.6171171171,0.0024390244,0.0396039604,0.1683168317,0.5555008397,0.5946724107,-0.3615761283,0.3985729382,0.7600506822,0.9362484492,1.0709648796,REFERRED
hr231,1,2,1,0,0,57033.3636363636,0,0.0218181818,0.0007309942,0.0168128655,0.7885496148,2.1705144741,-1.7495770576,-0.6131139019,0.686387469,1.3994139347,4.0768797802,REFERRED
hr2310,1,23,6,0,0,78312,0.5217391304,0,0.0100250627,0.0601503759,0.634277252,1.6831736418,-1.1552728649,-0.3367504586,0.3500561231,0.9289290515,3.1468771598,REFERRED
hr2311,1,4,6,0,0,3520.4054054054,0,0,0,0,0.7327432671,2.1685416295,-1.6427659702,-0.5434260755,0.5149495598,1.3500985166,3.4940631989,REFERRED
hr2312,1,7,6,0,0,66042,0.7142857143,0.96,0.0563991323,0.3383947939,0.6314403361,1.7195685957,-1.1589730532,-0.458548499,0.3628787924,0.9715220058,3.2621261656,REFERRED
hr2313,1,18,6,0,0,76358.6,0.3333333333,0.0094117647,0.0396039604,0.1683168317,0.7254153756,1.9002094631,-1.3125709858,-0.4955206203,0.3540793218,1.2066186596,3.3659139235,REFERRED
hr2314,1,1,6,0,0,31694.2222222222,1,0.0189473684,0.0594059406,0.2945544554,0.722778635,1.8453007738,-1.4657345656,-0.3149186813,0.5178272168,1.1795716284,3.4629234754,REFERRED
hr2315,1,54,6,0,0,50811.4285714286,0.6666666667,0.24,0.0602134146,0.3383947939,0.6109120781,0.9282840456,-0.1957667742,0.0533200545,0.3988800662,0.7908842652,1.9107276825,REFERRED
hr2316,1,13,6,0,0,7254.71875,0,0.0069565217,0.0007309942,0.0168128655,0.8398402999,2.1283868418,-1.2480008678,-0.554806769,0.3665541588,1.2227796753,4.1283184184,REFERRED
hr2317,1,17,6,0,0,44214.5454545455,0.0588235294,0.03,0.3079268293,0.5030487805,0.9039808623,2.5068855454,-1.7523655187,-0.5015023265,0.5663790098,1.1039542901,4.588723876,REFERRED
hr2318,1,2,6,0,0,29237.4210526316,1,0.24,0.0563991323,0.3383947939,0.860398456,2.4429270651,-1.6506049016,-0.4393790006,0.4592500216,1.1863285214,4.3428016958,REPORTED
hr2319,1,17,6,2,2,112516.75,0.5294117647,0.24,0.0563991323,0.3383947939,0.7626447788,1.5806416258,-0.6423209272,-0.1594703326,0.3776870951,0.9222808668,3.4427966825,ENACTED:SIGNED
hr232,1,8,1,0,0,33240.3846153846,0.875,0.96,0.0007309942,0.0168128655,0.7680414606,1.8321503567,-0.9579705738,-0.3547862396,0.390817924,0.9365637342,3.8234468958,REFERRED
hr2320,1,1,6,0,0,20797.7777777778,0,0.24,0.0563991323,0.3383947939,0.7956353391,2.1772983416,-1.3334764272,-0.4830953836,0.3532824566,0.969998061,4.1497602003,REFERRED
hr2321,1,1,6,0,0,5394.1333333333,0,0.112,0.0563991323,0.3383947939,0.9059878647,2.0083463872,-1.1749050038,-0.3604195418,0.5286610306,1.3462472381,4.1745780114,REFERRED
hr2322,1,11,6,0,0,153885.6875,0.0909090909,0.0116666667,0.075,0.675,0.5956908716,2.0533247473,-1.8515540225,-0.6000921479,0.3849255169,1.110541716,3.9579201527,REFERRED
hr2323,1,4,6,0,0,100994.5,1,0.0028571429,0.1050583658,0.2010376135,0.9948245507,2.0310994,-1.0239928108,-0.273046865,0.6733887846,1.3240520928,3.92750095,REFERRED
hr2324,1,17,6,0,0,24179.6666666667,0.2352941176,0.24,0.0318021201,0.0671378092,0.6410892695,1.6111244634,-0.8922608566,-0.4292397164,0.3724260403,0.8644942968,3.0642686058,REFERRED
hr2325,1,2,6,0,0,66365.2222222222,0.5,0,0.0318021201,0.0671378092,0.784045816,2.3870422352,-1.8706383385,-0.6007221895,0.5439529621,1.1800745824,4.2473196122,REFERRED
hr2326,1,1,6,0,0,72780.4545454545,0,0.0088888889,0.015704154,0.0871327254,0.7832945494,2.6617081252,-2.2205522352,-0.7116002237,0.5368501196,1.1899360191,5.0399322133,REFERRED
hr2327,1,1,6,0,0,13186.2083333333,1,0.18,0.1050583658,0.2010376135,0.4415575872,2.2737151862,-1.7498790812,-0.8472543857,-0.0578651946,0.6119456384,3.9598133026,REFERRED
hr2328,1,106,6,0,0,64686.9090909091,0.820754717,0.2133333333,0.0239043825,0.1155378486,0.4564590682,0.5085820203,-0.199593563,0.0923653111,0.4778000372,0.8211196796,1.0985571053,REFERRED
hr2329,1,24,6,0,0,158810.75,1,0.0218181818,0.1325301205,0.2771084337,0.5875326145,1.2843473815,-0.4758462567,-0.1895311063,0.2226252152,0.7977776909,2.4597878211,REFERRED
hr233,1,24,1,0,0,30212.4,0,0,0.0058252427,0.0262135922,0.6627897246,2.1503530833,-1.8302613357,-0.7490767771,0.4893437065,1.2716737408,3.785279222,REFERRED
hr2330,1,29,6,0,0,26711.3636363636,0.724137931,0,0.0337142857,0.1388571429,0.4994376026,1.1388320764,-0.7365686263,-0.2393411603,0.3696103374,0.8771716972,1.888191265,REFERRED
hr2331,1,1,6,0,0,40021.7692307692,1,0.0225,0.0509838998,0.1388571429,0.5666361368,1.9414268644,-1.2764865247,-0.5716905751,0.1876138745,0.7894860991,3.4351021527,REFERRED
hr2332,1,30,6,0,0,43846.0666666667,0.1666666667,0.0017391304,0.1050583658,0.2010376135,0.7181241667,1.8312299151,-1.1896587452,-0.3516000341,0.4614188028,1.0168025727,3.261081174,REFERRED
hr2333,1,14,6,0,0,58395.9090909091,0.0714285714,0,0.0769230769,0.2564102564,0.8985261362,2.1836169563,-1.2349875951,-0.3911641795,0.4920660886,1.1133371254,4.0247857166,REFERRED
hr2334,1,4,6,0,0,40423.375,0.25,0,0.0769230769,0.2564102564,0.9487501102,2.4595497493,-1.7549740524,-0.5232037868,0.6150671583,1.4870617015,4.4206001905,REFERRED
hr2335,1,1,6,0,0,11750.5666666667,0,0,0.0078328982,0.0223118918,0.9727714724,2.4606749543,-1.3103414815,-0.4565015993,0.4014628855,1.1516350141,4.8759583481,REFERRED
hr2336,1,1,6,0,0,1607.6923076923,1,0,0.0347826087,0.1217391304,0.6654865199,2.204481239,-1.750553528,-0.6823083386,0.4468471802,1.0232280926,3.933655663,REFERRED
hr2337,1,1,6,2,2,0.3333333333,0,0,0.0337142857,0.1388571429,0.7968163644,2.1509949379,-1.5405179714,-0.4622921086,0.4721450578,1.1962629203,3.9471342856,ENACTED:SIGNED
hr2338,1,6,6,0,0,0.3333333333,0.3333333333,0,0.1050583658,0.2010376135,0.8385812742,2.2583989119,-1.1335703416,-0.4780942477,0.2035857167,0.9581607404,4.4912459233,REFERRED
hr2339,1,1,6,0,0,0.3333333333,0,0,0.0769230769,0.2564102564,0.7580735474,2.4545153052,-1.7563082471,-0.7337431233,0.3581402281,1.092602219,4.5043277334,REFERRED
hr234,1,2,1,0,0,29929.4210526316,0.5,0,0.0769230769,0.2564102564,0.8431012089,2.5858300619,-2.115741672,-0.7492926688,0.7173905432,1.3322874157,4.5877075227,REFERRED
hr2340,1,3,6,0,0,57417.7142857143,0,0,0.0347826087,0.1217391304,0.7999225054,2.1309867309,-1.432413609,-0.2634467864,0.4403245736,1.0507448143,4.081748841,REFERRED
hr2341,1,5,6,0,0,79882.75,0.4,0.01,0.0602134146,0.2538109756,0.6527532204,1.9632423186,-1.3835029644,-0.4561591179,0.2641297571,0.9656085953,3.9302776177,REFERRED
hr2342,1,12,6,0,0,28856,0,0.96,0.0701107011,0.3099630996,0.7691359278,2.4454566412,-1.6032820185,-0.5998117999,0.2532172136,0.9211393624,4.8676472612,REFERRED
hr2343,1,5,6,0,0,33807,0,0,0.0078328982,0.0262135922,0.6210960413,2.1775606247,-1.7358855607,-0.7467229865,0.4011679594,0.9987968672,3.6784271687,REFERRED
hr2344,1,3,6,0,0,354947,0.6666666667,0.0971428571,0.0509838998,0.2826086957,1.007349015,2.1280875483,-1.0402902173,-0.2122458455,0.5913280505,1.1226678019,4.4589316857,REFERRED
hr2345,1,1,6,0,0,22372.5263157895,1,0.24,0.0701107011,0.3099630996,0.8938838711,2.2368916878,-1.3751731222,-0.4691113776,0.5092889225,1.1650290725,4.0616067076,REFERRED
hr2346,1,27,6,0,0,371.2307692308,1,0.0278787879,0.0426540284,0.2654028436,0.7189185072,1.3779549484,-0.4088152759,-0.0773211217,0.326958423,0.8664404546,2.6342233585,REFERRED
hr2347,1,28,6,0,0,61796.3529411765,1,0,0.0318021201,0.0671378092,0.6059830882,1.2133727688,-0.5395929516,-0.105210142,0.3182438539,0.9116380282,2.3303723102,REFERRED
hr2348,1,1,6,0,0,20503.5,1,0.008,0.015704154,0.0871327254,0.6579722691,2.0506727182,-1.6898170882,-0.5866625435,0.5454371772,1.1807367252,3.5737262631,REFERRED
hr2349,1,15,6,0,0,12238,0,0.18,0.013986014,0.1165501166,0.82055338,1.9473330381,-1.436692733,-0.4356301452,0.6797750844,1.2498633099,3.6743743188,REFERRED
hr235,1,18,1,1,1,266544.25,0.5,0.0025,0.0769230769,0.2564102564,0.6945810571,1.5991523125,-0.9386582318,-0.29222755,0.4111633743,0.8756648003,3.3228602474,PASS_OVER:HOUSE
hr2350,1,32,6,0,0,8828.3823529412,0,0,0.0769230769,0.2564102564,0.582778666,1.7569858272,-1.4565558195,-0.351988965,0.4784222737,0.9544606298,3.058556237,REFERRED
hr2351,1,5,6,0,0,73339.4444444444,0.6,0,0.0769230769,0.2564102564,0.8268461436,1.7912755014,-1.3470590667,-0.3179448452,0.786578079,1.4648508801,3.4822986419,REFERRED
hr2352,1,9,6,0,0,15538.2857142857,0,0,0.0337142857,0.1388571429,0.6885647965,2.0036412726,-1.4199912,-0.4669052265,0.3864181259,1.0788930707,3.4742797489,REFERRED
hr2353,1,7,6,1,1,19816.6666666667,0.5714285714,0.96,0.0769230769,0.2564102564,0.608175518,2.0329828165,-1.3681028312,-0.6115764721,0.1811440512,0.8181343951,3.790133445,PASS_OVER:HOUSE
hr2354,1,2,6,0,0,77121.3,0.5,0.0057142857,0.0769230769,0.2564102564,0.6768520326,2.283049088,-1.8897756017,-0.5423237813,0.3725892427,1.0746972199,4.0865712832,REFERRED
hr2355,1,16,6,0,0,105943.958333333,0.375,0.96,0.0769230769,0.2564102564,0.6180026775,1.6501715791,-1.0221884719,-0.4050483256,0.2980442904,0.8598502578,2.9941023619,REFERRED
hr2356,1,3,6,0,0,21363.6363636364,0.3333333333,0,0.0769230769,0.2564102564,0.5137378768,2.013494701,-1.5703558274,-0.7510109464,0.214450114,0.8146483748,3.0723765744,REFERRED
hr2357,1,1,6,0,0,14100,1,0.0222222222,0.0337142857,0.1388571429,0.7623134826,2.113940572,-1.4250355375,-0.592038542,0.3287031228,1.0615931294,4.2658580718,REFERRED
hr2358,1,7,6,0,0,12562.4375,0,0.96,0.0078328982,0.0223118918,0.7326682696,2.253991685,-1.5932324981,-0.5884852234,0.3921527565,1.0833639199,4.2502480887,REFERRED
hr2359,1,26,6,0,0,80194.2,0.0384615385,0.0043243243,0.015704154,0.0871327254,0.7539622738,2.1566463074,-1.7324507957,-0.55634451,0.5688461168,1.2845890736,3.8728715345,REFERRED
hr236,1,25,1,0,0,44214.5454545455,0,0,0.0058252427,0.0262135922,0.7640226508,1.6999046037,-1.255441019,-0.2946915838,0.6183782438,1.236745306,3.0730738717,REFERRED
